index,Hard,Soft,Pro_Brexit,Remain,Anti_Hard,Anti_Soft,Ambiguous,Intensity,tweet_id
2181,1,0,1,0,0,0,0,2,9.11E+17
2182,0,0,0,1,0,0,0,2,9.10E+17
2183,0,0,0,0,0,0,1,3,9.16E+17
2184,0,0,0,0,0,0,1,2,9.13E+17
2185,0,0,0,0,0,0,1,1,9.13E+17
2186,0,0,0,0,0,0,1,1,9.15E+17
2187,0,0,0,0,0,0,1,2,9.12E+17
2188,1,0,1,0,0,0,0,3,9.18E+17
2189,0,1,0,0,0,0,0,3,9.27E+17
2190,1,0,1,0,0,1,0,4,9.18E+17
2191,1,0,1,0,0,0,0,3,9.20E+17
2192,0,1,0,0,0,0,0,3,9.08E+17
2193,0,0,0,0,1,0,0,2,9.11E+17
2194,0,0,0,1,1,0,0,5,9.17E+17
2195,0,0,0,0,0,0,1,2,9.25E+17
2196,0,0,0,0,0,0,1,2,9.13E+17
2197,0,0,0,0,0,0,1,1,9.25E+17
2198,0,0,0,0,0,0,1,2,9.09E+17
2199,0,0,0,0,0,0,1,3,9.12E+17
2200,0,0,0,0,0,0,1,1,9.23E+17
2201,0,0,0,0,0,0,1,2,9.23E+17
2202,0,0,0,0,0,0,1,1,9.13E+17
2203,0,0,0,0,1,0,0,5,9.20E+17
2204,0,0,0,0,1,0,0,4,9.15E+17
2205,0,0,0,0,1,0,0,5,9.20E+17
2206,0,0,0,1,1,1,0,4,9.13E+17
2207,0,0,0,1,1,0,0,3,9.11E+17
2208,1,0,1,0,0,0,0,3,9.15E+17
2209,0,0,0,0,0,0,1,2,9.12E+17
2210,0,0,0,0,1,0,0,4,9.20E+17
2211,0,0,0,0,0,0,1,2,9.19E+17
2212,1,0,1,0,0,0,0,2,9.18E+17
2213,0,0,0,0,0,0,1,4,9.13E+17
2214,0,0,0,0,1,0,0,2,9.17E+17
2215,0,0,0,1,0,0,0,2,9.25E+17
2216,0,0,0,0,0,0,1,1,9.12E+17
2217,0,0,0,0,1,0,0,3,9.15E+17
2218,0,0,0,1,0,0,0,4,9.27E+17
2219,0,0,0,1,0,0,0,4,9.19E+17
2220,1,0,1,0,0,0,0,1,9.18E+17
2221,0,0,0,1,0,0,0,5,9.19E+17
2222,1,0,1,0,0,1,0,4,9.09E+17
2223,0,0,0,0,0,0,1,3,9.11E+17
2224,0,0,0,0,0,0,1,2,9.14E+17
2225,0,0,0,0,1,0,0,2,9.18E+17
2226,0,0,0,1,0,0,0,2,9.10E+17
2227,0,0,0,0,0,0,1,2,9.18E+17
2228,0,0,0,0,1,0,0,2,9.18E+17
2229,0,0,0,0,0,0,1,2,9.20E+17
2230,0,0,0,1,0,0,0,4,9.17E+17
2231,0,0,0,0,0,0,1,1,9.21E+17
2232,0,0,0,0,0,0,1,1,9.19E+17
2233,0,0,0,0,0,0,1,1,9.14E+17
2234,0,0,0,0,0,0,1,2,9.11E+17
2235,1,0,1,0,0,1,0,3,9.13E+17
2236,0,0,0,0,1,0,0,3,9.21E+17
2237,0,0,0,0,1,0,0,3,9.10E+17
2238,0,0,0,0,0,0,1,2,9.17E+17
2239,0,0,0,0,1,0,0,2,9.24E+17
2240,0,0,0,0,1,0,0,2,9.08E+17
2241,0,0,0,0,1,0,0,4,9.20E+17
2242,1,0,1,0,0,0,0,3,9.11E+17
2243,0,0,0,0,0,0,1,2,9.12E+17
2244,0,0,0,1,0,0,0,5,9.23E+17
2245,0,0,0,0,0,0,1,2,9.16E+17
2246,0,0,0,0,0,0,1,1,9.22E+17
2247,0,0,0,0,0,0,1,3,9.24E+17
2248,1,0,1,0,0,0,0,3,9.17E+17
2249,0,0,0,0,1,0,0,3,9.19E+17
2250,0,0,0,0,0,0,1,2,9.10E+17
2251,0,0,0,1,0,0,0,3,9.21E+17
2252,0,0,0,0,0,0,1,2,9.16E+17
2253,0,0,0,0,0,0,1,2,9.10E+17
2254,0,0,0,0,1,0,0,3,9.12E+17
2255,0,0,0,1,0,0,0,5,9.18E+17
2256,0,0,0,0,0,0,1,3,9.13E+17
2257,0,0,0,0,0,0,1,1,9.20E+17
2258,0,0,0,0,0,0,1,2,9.11E+17
2259,1,0,1,0,0,0,0,4,9.18E+17
2260,0,0,0,1,0,0,0,3,9.23E+17
2261,0,0,0,1,0,0,0,2,9.12E+17
2262,0,0,0,0,0,0,1,3,9.14E+17
2263,0,0,0,1,0,0,0,5,9.19E+17
2264,0,0,0,0,0,0,1,3,9.23E+17
2265,0,0,0,1,0,0,0,2,9.23E+17
2266,1,0,1,0,0,0,0,2,9.15E+17
2267,0,0,0,1,0,0,0,2,9.27E+17
2268,1,0,1,0,0,0,0,5,9.17E+17
2269,1,0,1,0,0,0,0,4,9.11E+17
2270,1,0,1,0,0,1,0,4,9.23E+17
2271,0,0,0,0,1,0,0,5,9.22E+17
2272,1,0,1,0,0,0,0,4,9.24E+17
2273,0,0,0,0,0,0,1,1,9.18E+17
2274,0,0,0,0,1,0,0,2,9.13E+17
2275,0,0,0,0,1,0,0,2,9.20E+17
2276,0,1,1,0,0,0,0,3,9.24E+17
2277,0,0,0,0,0,0,1,2,9.14E+17
2278,1,0,1,0,0,0,0,3,9.20E+17
2279,0,0,0,0,0,0,1,2,9.20E+17
2280,0,0,0,0,0,0,1,2,9.12E+17
2281,1,0,1,0,0,0,0,3,9.16E+17
2282,1,0,1,0,0,0,0,2,9.12E+17
2283,1,0,1,0,0,0,0,3,9.20E+17
2284,0,0,0,0,0,0,1,2,9.15E+17
2285,0,0,0,1,0,0,0,4,9.24E+17
2286,0,0,0,0,1,0,0,3,9.15E+17
2287,1,0,1,0,0,1,0,2,9.09E+17
2288,0,0,0,0,0,0,1,3,9.12E+17
2289,0,0,0,0,0,0,1,2,9.10E+17
2290,0,0,0,0,0,0,1,1,9.15E+17
2291,0,0,0,1,0,0,0,3,9.19E+17
2292,0,0,0,0,0,0,1,2,9.11E+17
2293,0,0,0,0,1,0,0,3,9.20E+17
2294,1,0,1,0,0,0,0,3,9.20E+17
2295,1,0,1,0,0,0,0,3,9.24E+17
2296,1,0,1,0,0,0,0,4,9.19E+17
2297,0,0,0,0,0,0,1,1,9.21E+17
2298,0,0,0,0,1,0,0,2,9.12E+17
2299,0,0,0,0,0,0,1,3,9.21E+17
2300,0,0,0,0,1,0,0,3,9.22E+17
2301,0,0,0,0,0,0,1,2,9.16E+17
2302,1,0,1,0,0,1,0,3,9.18E+17
2303,1,0,1,0,0,0,0,3,9.15E+17
2304,1,0,1,0,0,0,0,4,9.10E+17
2305,0,0,0,0,0,0,1,2,9.10E+17
2306,0,0,0,0,0,0,1,2,9.14E+17
2307,0,0,0,0,1,0,0,4,9.14E+17
2308,0,0,0,0,0,0,1,2,9.26E+17
2309,0,0,0,0,0,0,1,2,9.24E+17
2310,1,0,1,0,0,0,0,2,9.20E+17
2311,0,0,0,0,0,0,1,2,9.13E+17
2312,0,0,0,0,1,0,0,3,9.19E+17
2313,0,0,0,0,1,0,0,3,9.18E+17
2314,0,0,0,0,0,0,1,3,9.10E+17
2315,0,0,0,0,1,0,0,3,9.09E+17
2316,0,0,0,0,1,0,0,4,9.17E+17
2317,0,0,0,0,0,0,1,5,9.19E+17
2318,0,0,0,0,0,0,1,3,9.16E+17
2319,0,0,0,0,1,0,0,2,9.13E+17
2320,0,0,0,1,0,0,0,3,9.21E+17
2321,0,0,0,1,0,0,0,3,9.09E+17
2322,0,0,0,0,0,0,1,2,9.14E+17
2323,0,0,0,0,0,0,1,5,9.10E+17
2324,0,0,0,0,1,0,0,2,9.15E+17
2325,0,0,0,0,0,0,1,4,9.13E+17
2326,0,0,0,0,0,0,1,2,9.17E+17
2327,0,0,0,0,0,0,1,2,9.16E+17
2328,0,0,0,1,0,0,0,3,9.20E+17
2329,1,0,1,0,0,0,0,3,9.12E+17
2330,0,0,0,0,0,0,1,1,9.19E+17
2331,0,0,0,0,0,0,1,4,9.12E+17
2332,1,0,1,0,0,0,0,5,9.09E+17
2333,0,0,0,1,1,1,0,4,9.22E+17
2334,1,0,1,0,0,0,0,4,9.09E+17
2335,0,0,0,0,0,0,1,2,9.23E+17
2336,0,0,0,0,0,0,1,2,9.11E+17
2337,0,1,0,0,0,0,0,3,9.26E+17
2338,0,0,0,0,0,0,1,5,9.23E+17
2339,0,0,0,1,1,1,0,5,9.14E+17
2340,0,0,0,1,0,0,0,4,9.16E+17
2341,1,0,1,0,0,0,0,3,9.16E+17
2342,0,0,0,1,1,1,0,2,9.18E+17
2343,0,0,0,0,0,0,1,2,9.16E+17
2344,0,0,0,0,0,0,1,2,9.22E+17
2345,0,0,0,0,0,0,1,2,9.24E+17
2346,0,1,0,0,0,0,0,3,9.20E+17
2347,0,0,0,0,0,0,1,4,9.24E+17
2348,0,1,0,0,0,0,0,4,9.20E+17
2349,0,0,0,0,0,0,1,1,9.19E+17
2350,0,1,0,0,0,0,0,1,9.21E+17
2351,0,0,0,1,0,0,0,4,9.13E+17
2352,0,1,0,0,0,0,0,2,9.15E+17
2353,0,1,1,0,0,0,0,4,9.23E+17
2354,1,0,1,0,0,0,0,4,9.13E+17
2355,1,0,1,0,0,0,0,4,9.20E+17
2356,1,0,1,0,0,1,0,5,9.09E+17
2357,0,0,0,0,0,0,1,3,9.10E+17
2358,0,1,0,0,0,0,0,3,9.10E+17
2359,0,1,0,0,0,0,0,2,9.17E+17
2360,1,0,1,0,0,0,0,4,9.14E+17
2361,1,0,1,0,0,0,0,4,9.17E+17
2362,0,1,1,0,1,0,0,4,9.24E+17
2363,1,0,1,0,0,1,0,5,9.20E+17
2364,0,0,0,0,0,0,1,3,9.09E+17
2365,1,0,1,0,0,1,0,4,9.12E+17
2366,0,0,0,0,0,0,1,2,9.25E+17
2367,0,0,0,1,0,0,0,5,9.23E+17
2368,0,0,0,1,0,0,0,5,9.09E+17
2369,0,0,0,0,0,0,1,4,9.23E+17
2370,1,0,1,0,0,0,0,2,9.09E+17
2371,0,0,0,1,1,1,0,2,9.11E+17
2372,0,1,0,0,0,0,0,1,9.22E+17
2373,0,0,0,0,0,0,1,1,9.12E+17
2374,0,0,0,0,0,0,1,3,9.16E+17
2375,1,0,1,0,0,0,0,5,9.11E+17
2376,0,0,0,0,0,0,1,3,9.19E+17
2377,0,0,0,0,0,0,1,1,9.15E+17
2378,0,0,0,0,0,0,1,1,9.15E+17
2379,0,0,0,0,0,0,1,2,9.13E+17
2380,0,0,0,0,0,0,1,2,9.19E+17
2381,0,1,0,0,0,0,0,2,9.08E+17
2382,0,0,0,0,0,0,1,3,9.10E+17
2383,0,1,0,0,0,0,0,1,9.08E+17
2384,0,0,0,1,1,1,0,4,9.22E+17
2385,0,0,0,0,0,0,1,1,9.15E+17
2386,0,0,0,0,0,0,1,2,9.22E+17
2387,0,0,0,0,0,0,1,3,9.23E+17
2388,1,0,1,0,0,0,0,4,9.12E+17
2389,1,0,1,0,0,1,0,5,9.13E+17
2390,0,1,0,0,0,0,0,3,9.09E+17
2391,1,0,1,0,0,1,0,4,9.21E+17
2392,1,0,1,0,0,1,0,5,9.11E+17
2393,0,0,0,0,0,0,1,2,9.10E+17
2394,0,0,0,0,0,0,1,3,9.24E+17
2395,0,0,0,1,0,0,0,3,9.20E+17
2396,1,0,1,0,0,1,0,3,9.13E+17
2397,0,1,0,0,0,0,0,2,9.26E+17
2398,0,1,0,0,0,0,0,2,9.16E+17
2399,0,0,0,1,0,0,0,3,9.11E+17
2400,0,0,0,0,0,0,1,2,9.09E+17
2401,0,0,0,1,1,1,0,2,9.11E+17
2402,0,0,0,1,0,0,0,3,9.23E+17
2403,0,0,0,0,0,0,1,2,9.21E+17
2404,0,0,0,0,0,0,1,1,9.10E+17
2405,0,0,0,0,0,0,1,4,9.21E+17
2406,1,0,1,0,0,1,0,3,9.09E+17
2407,1,0,1,0,0,1,0,4,9.18E+17
2408,0,0,0,0,0,0,1,3,9.14E+17
2409,1,0,1,0,0,1,0,4,9.08E+17
2410,0,0,0,0,0,0,1,2,9.19E+17
2411,0,1,0,0,0,0,0,2,9.16E+17
2412,0,0,0,1,0,0,0,3,9.10E+17
2413,0,0,0,0,0,0,1,2,9.08E+17
2414,0,0,0,0,0,0,1,3,9.18E+17
2415,0,1,0,0,0,0,0,4,9.08E+17
2416,0,1,0,0,0,0,0,3,9.08E+17
2417,0,1,0,0,0,0,0,3,9.15E+17
2418,0,1,0,0,0,0,0,2,9.21E+17
2419,0,1,1,0,0,0,0,3,9.13E+17
2420,0,0,0,0,0,0,1,1,9.08E+17
2421,0,1,0,0,0,0,0,2,9.11E+17
2422,1,0,1,0,0,1,0,5,9.23E+17
2423,0,0,0,0,0,0,1,2,9.23E+17
2424,1,0,1,0,0,0,0,5,9.12E+17
2425,1,0,1,0,0,1,0,5,9.17E+17
2426,0,0,0,0,0,0,1,2,9.25E+17
2427,0,1,0,0,0,0,0,1,9.15E+17
2428,1,0,1,0,0,1,0,4,9.20E+17
2429,0,0,0,0,0,0,1,2,9.10E+17
2430,0,1,0,0,1,0,0,4,9.08E+17
2431,0,1,0,0,0,0,0,3,9.22E+17
2432,0,0,0,0,0,0,1,2,9.13E+17
2433,0,0,0,0,0,0,1,2,9.15E+17
2434,0,1,0,0,1,0,0,3,9.26E+17
2435,0,1,0,0,1,0,0,4,9.11E+17
2436,0,1,0,0,0,0,0,4,9.26E+17
2437,0,1,0,0,0,0,0,1,9.16E+17
2438,0,0,0,0,0,0,1,3,9.09E+17
2439,0,0,0,0,0,0,1,1,9.15E+17
2440,0,0,0,0,0,0,1,4,9.24E+17
2441,0,0,0,0,0,0,1,4,9.08E+17
2442,0,0,0,0,0,0,1,3,9.08E+17
2443,1,0,1,0,0,1,0,3,9.21E+17
2444,0,0,0,0,0,0,1,2,9.25E+17
2445,0,0,0,0,0,0,1,2,9.16E+17
2446,0,1,0,0,0,0,0,2,9.12E+17
2447,0,0,0,0,0,0,1,2,9.21E+17
2448,0,0,0,0,0,0,1,2,9.14E+17
2449,0,0,0,0,0,0,1,1,9.23E+17
2450,0,0,0,0,0,0,1,2,9.23E+17
2451,0,0,0,0,0,0,1,1,9.13E+17
2452,0,0,0,0,0,0,1,2,9.26E+17
2453,0,0,0,0,0,0,1,2,9.17E+17
2454,1,0,1,0,0,1,0,5,9.09E+17
2455,0,1,0,0,0,0,0,4,9.18E+17
2456,0,0,0,0,0,0,1,4,9.17E+17
2457,0,0,0,1,1,1,0,5,9.21E+17
2458,1,0,1,0,0,1,0,5,9.11E+17
2459,0,0,0,0,0,0,1,3,9.20E+17
2460,0,0,0,0,0,0,1,5,9.11E+17
2461,0,0,0,0,0,0,1,2,9.09E+17
2462,0,1,0,0,0,0,0,2,9.11E+17
2463,0,0,0,0,0,0,1,2,9.10E+17
2464,0,1,0,0,0,0,0,1,9.15E+17
2465,0,0,0,0,0,0,1,2,9.27E+17
2466,0,1,0,0,1,0,0,4,9.12E+17
2467,0,0,0,1,1,0,0,4,9.13E+17
2468,0,0,0,1,1,0,0,3,9.25E+17
2469,0,1,0,0,0,0,0,3,9.11E+17
2470,0,0,0,0,0,0,1,2,9.22E+17
2471,0,0,0,0,0,0,1,3,9.10E+17
2472,0,0,0,0,0,0,1,2,9.08E+17
2473,0,0,0,0,0,0,1,3,9.10E+17
2474,0,0,0,0,0,0,1,3,9.14E+17
2475,0,0,0,0,0,0,1,3,9.24E+17
2476,0,0,0,0,0,0,1,2,9.09E+17
2477,0,1,0,0,0,0,0,3,9.12E+17
2478,0,0,0,0,0,0,1,3,9.23E+17
2479,0,0,0,0,0,0,1,4,9.23E+17
2480,0,0,0,0,0,0,1,3,9.11E+17
2481,0,0,0,0,0,0,1,2,9.26E+17
2482,0,0,0,0,0,0,1,2,9.21E+17
2483,1,0,1,0,0,1,0,2,9.10E+17
2484,0,0,0,0,0,0,1,2,9.12E+17
2485,0,0,0,0,0,0,1,2,9.12E+17
2486,1,0,1,0,0,1,0,2,9.09E+17
2487,1,0,1,0,0,1,0,2,9.20E+17
2488,1,0,1,0,0,1,0,3,9.16E+17
2489,1,0,1,0,0,1,0,3,9.10E+17
2490,0,0,0,0,0,0,1,3,9.18E+17
2491,0,0,0,0,0,0,1,1,9.21E+17
2492,0,0,0,0,0,0,1,3,9.24E+17
2493,0,0,0,1,0,0,0,3,9.10E+17
2494,1,0,1,0,0,0,0,3,9.11E+17
2495,1,0,1,0,0,1,0,4,9.26E+17
2496,0,0,0,0,0,0,1,4,9.25E+17
2497,1,0,1,0,0,0,0,3,9.12E+17
2498,0,0,0,0,0,0,1,3,9.13E+17
2499,0,0,0,0,0,0,1,3,9.25E+17
2500,0,0,0,0,0,0,1,2,9.19E+17
2501,0,0,0,0,0,0,1,2,9.11E+17
2502,0,0,0,0,0,0,1,1,9.15E+17
2503,0,0,0,1,0,0,0,4,9.11E+17
2504,0,1,0,0,0,0,0,1,9.15E+17
2505,0,0,0,1,1,1,0,4,9.11E+17
2506,0,0,0,0,0,0,1,1,9.21E+17
2507,0,0,1,0,0,0,0,3,9.10E+17
2508,0,0,0,0,0,0,1,1,9.27E+17
2509,0,1,0,0,0,0,0,1,9.12E+17
2510,0,0,0,1,1,1,0,4,9.10E+17
2511,0,0,0,0,0,0,1,3,9.13E+17
2512,0,0,0,1,1,1,0,4,9.16E+17
2513,0,0,0,1,1,1,0,5,9.09E+17
2514,0,1,0,0,0,0,0,2,9.23E+17
2515,0,0,0,0,0,0,1,2,9.17E+17
2516,0,0,0,0,0,0,1,2,9.10E+17
2517,0,0,0,0,0,0,1,2,9.27E+17
2518,0,1,0,0,0,0,0,1,9.19E+17
2519,0,0,0,0,0,0,1,2,9.11E+17
2520,0,0,0,0,0,0,1,1,9.11E+17
2521,0,0,0,0,0,0,1,3,9.18E+17
2522,1,0,1,0,0,0,0,3,9.10E+17
2523,0,0,0,0,0,0,1,2,9.20E+17
2524,0,0,0,0,0,0,1,2,9.16E+17
2525,0,0,0,0,0,0,1,2,9.16E+17
2526,0,0,0,0,0,0,1,3,9.27E+17
2527,0,0,0,0,0,0,1,3,9.18E+17
2528,0,1,0,0,0,0,0,2,9.12E+17
2529,0,1,0,0,0,0,0,4,9.16E+17
2530,0,0,0,0,0,0,1,4,9.18E+17
2531,0,0,0,0,0,0,1,2,9.11E+17
2532,0,0,0,0,0,0,1,3,9.09E+17
2533,0,0,0,0,0,0,1,1,9.21E+17
2534,1,0,1,0,0,1,0,3,9.17E+17
2535,0,0,0,0,0,0,1,5,9.11E+17
2536,0,0,0,0,0,0,1,2,9.12E+17
2537,0,0,0,0,0,0,1,3,9.13E+17
2538,0,0,0,0,0,0,1,2,9.09E+17
2539,0,0,0,0,0,0,1,3,9.24E+17
2540,0,0,0,0,0,0,1,2,9.09E+17
2541,1,0,1,0,0,0,0,4,9.21E+17
2542,0,0,0,0,0,0,1,2,9.24E+17
2543,0,0,0,0,0,0,1,2,9.18E+17
2544,0,0,0,0,0,0,1,2,9.19E+17
2545,0,0,0,0,0,0,1,1,9.08E+17
2546,0,1,0,0,0,0,0,3,9.10E+17
2547,0,0,0,1,0,0,0,5,9.13E+17
2548,0,0,0,0,0,0,1,2,9.21E+17
2549,0,1,0,0,0,0,0,4,9.16E+17
2550,1,0,1,0,0,1,0,4,9.18E+17
2551,0,0,0,0,0,0,1,2,9.12E+17
2552,0,0,0,0,0,0,1,2,9.15E+17
2553,0,1,0,0,0,0,0,2,9.23E+17
2554,0,0,0,0,0,0,1,3,9.14E+17
2555,1,0,1,0,0,0,0,3,9.11E+17
2556,1,0,1,0,0,1,0,4,9.10E+17
2557,0,0,0,0,0,0,1,2,9.12E+17
2558,0,0,0,0,0,0,1,1,9.19E+17
2559,0,0,0,0,0,0,1,2,9.21E+17
2560,0,0,0,0,0,0,1,1,9.11E+17
2561,0,1,0,0,0,0,0,1,9.15E+17
2562,0,0,0,0,0,0,1,4,9.17E+17
2563,0,0,0,0,0,0,1,2,9.12E+17
2564,0,0,0,0,0,0,1,2,9.21E+17
2565,0,0,0,0,0,0,1,2,9.25E+17
2566,0,0,0,0,0,0,1,3,9.12E+17
2567,0,0,0,1,0,0,0,4,9.22E+17
2568,0,0,0,0,0,0,1,2,9.24E+17
2569,0,0,0,0,0,0,1,2,9.18E+17
2570,0,1,0,0,0,0,0,3,9.14E+17
2571,1,0,1,0,0,1,0,4,9.25E+17
2572,0,0,0,0,0,0,1,1,9.26E+17
2573,1,0,1,0,0,0,0,4,9.10E+17
2574,0,0,0,0,0,0,1,3,9.25E+17
2575,0,0,0,0,0,0,1,4,9.21E+17
2576,0,0,0,0,0,0,1,1,9.16E+17
2577,0,1,0,0,0,0,0,2,9.11E+17
2578,0,0,0,0,0,1,0,3,9.15E+17
2579,1,0,1,0,0,1,0,3,9.11E+17
2580,0,0,0,0,0,0,1,3,9.15E+17
2581,0,0,0,0,0,0,1,2,9.24E+17
2582,0,1,0,0,0,0,0,3,9.23E+17
2583,1,0,1,0,0,1,0,3,9.10E+17
2584,0,0,0,0,0,0,1,2,9.09E+17
2585,0,0,0,1,1,1,0,3,9.20E+17
2586,0,1,0,0,0,0,0,4,9.15E+17
2587,0,1,0,0,0,0,0,2,9.16E+17
2588,0,0,0,0,0,0,1,1,9.15E+17
2589,0,0,0,1,0,0,0,2,9.09E+17
2590,0,0,0,0,0,0,1,3,9.08E+17
2591,1,0,1,0,0,1,0,5,9.11E+17
2592,0,0,0,0,0,0,1,4,9.25E+17
2593,0,0,0,0,0,0,1,3,9.10E+17
2594,0,0,0,1,1,1,0,5,9.18E+17
2595,1,0,1,0,0,1,0,3,9.13E+17
2596,1,0,1,0,0,1,0,4,9.14E+17
2597,0,0,0,0,0,0,1,3,9.08E+17
2598,1,0,1,0,0,1,0,4,9.17E+17
2599,0,0,0,0,0,0,1,2,9.19E+17
2600,0,0,0,0,0,0,1,3,9.11E+17
2601,0,0,0,0,0,0,1,2,9.26E+17
2602,0,0,0,0,0,0,1,2,9.23E+17
2603,0,0,0,1,1,1,0,3,9.10E+17
2604,0,0,0,0,0,0,1,3,9.12E+17
2605,0,1,0,0,0,0,0,3,9.11E+17
2606,0,0,0,0,0,0,1,3,9.21E+17
2607,0,0,0,0,0,0,1,2,9.13E+17
2608,0,0,0,1,0,0,0,3,9.15E+17
2609,1,0,1,0,0,1,0,3,9.17E+17
2610,0,0,0,0,0,0,1,2,9.10E+17
2611,0,0,0,1,0,0,0,3,9.21E+17
2612,1,0,1,0,0,1,0,4,9.24E+17
2613,0,1,0,0,0,0,0,4,9.10E+17
2614,0,0,0,0,0,0,1,1,9.21E+17
2615,0,0,0,0,0,0,1,3,9.25E+17
2616,1,0,1,0,0,1,0,4,9.11E+17
2617,0,0,0,1,1,0,0,5,9.25E+17
2618,0,1,0,0,0,0,0,3,9.27E+17
2619,0,0,0,0,0,0,1,2,9.15E+17
2620,0,0,0,0,0,0,1,2,9.17E+17
2621,0,0,0,0,0,0,1,2,9.19E+17
2622,0,0,0,0,0,0,1,3,9.23E+17
2623,0,1,0,0,0,0,0,4,9.10E+17
2624,0,1,0,0,0,0,0,3,9.21E+17
2625,0,0,0,0,0,0,1,2,9.18E+17
2626,0,0,0,0,0,0,1,3,9.10E+17
2627,0,0,0,1,0,0,0,5,9.23E+17
2628,0,0,0,0,0,0,1,3,9.12E+17
2629,0,0,0,0,0,0,1,2,9.11E+17
2630,0,0,0,0,0,0,1,2,9.09E+17
2631,0,0,0,0,0,0,1,2,9.19E+17
2632,0,0,0,0,0,0,1,4,9.16E+17
2633,0,0,0,0,0,0,1,3,9.10E+17
2634,0,0,0,0,0,0,1,4,9.11E+17
2635,0,0,0,0,0,0,1,3,9.17E+17
2636,0,0,0,1,0,0,0,4,9.12E+17
2637,0,0,0,0,0,0,1,2,9.20E+17
2638,1,0,1,0,0,1,0,5,9.11E+17
2639,0,1,0,0,0,0,0,3,9.27E+17
2640,1,0,1,0,0,1,0,5,9.15E+17
2641,0,0,0,0,0,0,1,2,9.09E+17
2642,0,0,0,0,0,0,1,2,9.13E+17
2643,0,0,0,0,0,0,1,3,9.09E+17
2644,0,0,0,0,0,0,1,3,9.21E+17
2645,0,0,0,0,0,0,1,4,9.14E+17
2646,0,0,0,0,0,0,1,2,9.19E+17
2647,1,0,1,0,0,0,0,3,9.11E+17
2648,0,0,0,0,0,0,1,2,9.15E+17
2649,0,1,0,0,0,0,0,3,9.18E+17
2650,0,1,0,0,0,0,0,3,9.09E+17
2651,0,0,0,0,0,0,1,1,9.11E+17
2652,1,0,1,0,0,0,0,3,9.17E+17
2653,0,1,0,0,0,0,0,3,9.25E+17
2654,0,1,0,0,0,0,0,3,9.11E+17
2655,0,0,0,0,0,0,1,2,9.20E+17
2656,0,0,0,1,0,0,0,5,9.24E+17
2657,0,0,0,0,0,0,1,2,9.13E+17
2658,0,0,0,1,1,1,0,3,9.24E+17
2659,0,0,0,0,0,0,1,2,9.09E+17
2660,0,1,0,0,0,0,0,3,9.23E+17
2661,0,0,0,1,0,0,0,3,9.10E+17
2662,0,0,0,0,0,0,1,1,9.12E+17
2663,1,0,1,0,0,1,0,3,9.11E+17
2664,0,0,0,1,0,0,0,5,9.20E+17
2665,0,1,0,0,1,0,0,3,9.13E+17
2666,0,0,0,0,0,0,1,4,9.08E+17
2667,0,0,0,0,1,0,0,4,9.22E+17
2668,1,0,1,0,0,0,0,4,9.21E+17
2669,0,0,0,0,0,0,1,2,9.23E+17
2670,1,0,1,0,0,0,0,5,9.22E+17
2671,0,0,0,0,0,0,1,1,9.23E+17
2672,0,0,0,0,0,0,1,1,9.24E+17
2673,0,0,0,0,1,0,0,1,9.27E+17
2674,0,0,0,0,1,0,0,5,9.21E+17
2675,0,0,0,0,0,0,1,5,9.22E+17
2676,0,0,0,0,0,0,1,3,9.21E+17
2677,0,0,0,0,0,0,1,3,9.27E+17
2678,0,0,0,0,0,0,1,3,9.25E+17
2679,0,0,0,0,0,0,1,2,9.24E+17
2680,0,0,0,1,1,0,0,3,9.23E+17
2681,1,0,1,0,0,1,0,5,9.21E+17
2682,0,0,0,1,0,0,0,4,9.26E+17
2683,0,0,0,0,1,0,0,5,9.21E+17
2684,0,0,0,0,0,0,1,1,9.25E+17
2685,1,0,1,0,0,1,0,4,9.21E+17
2686,0,0,0,0,0,0,1,4,9.23E+17
2687,1,0,1,0,0,0,0,3,9.21E+17
2688,0,0,0,0,0,0,1,3,9.27E+17
2689,0,0,0,1,1,0,0,5,9.23E+17
2690,0,0,0,0,0,0,1,2,9.25E+17
2691,0,0,0,0,0,0,1,1,9.21E+17
2692,0,0,0,0,0,0,1,1,9.21E+17
2693,0,0,0,0,0,0,1,2,9.21E+17
2694,1,0,1,0,0,0,0,3,9.24E+17
2695,0,0,0,0,0,0,1,3,9.22E+17
2696,0,0,0,0,0,0,1,1,9.22E+17
2697,0,0,0,1,0,0,0,3,9.22E+17
2698,0,0,0,0,0,0,1,3,9.23E+17
2699,0,0,0,1,1,0,0,4,9.24E+17
2700,0,0,0,0,0,0,1,2,9.25E+17
2701,0,0,0,0,0,0,1,1,9.21E+17
2702,0,0,0,0,0,0,1,1,9.23E+17
2703,1,0,1,0,0,0,0,3,9.22E+17
2704,0,0,0,0,1,0,0,2,9.24E+17
2705,1,0,1,0,0,0,0,3,9.23E+17
2706,0,0,0,0,0,0,1,1,9.23E+17
2707,0,0,0,0,0,0,1,3,9.22E+17
2708,0,0,0,0,0,0,1,2,9.24E+17
2709,0,0,0,0,0,0,1,3,9.21E+17
2710,0,0,0,0,0,0,1,2,9.22E+17
2711,0,0,0,0,1,0,0,3,9.23E+17
2712,0,0,0,0,0,0,1,1,9.22E+17
2713,0,0,0,0,0,0,1,1,9.24E+17
2714,0,0,0,0,0,0,1,2,9.23E+17
2715,1,0,0,0,0,0,0,3,9.26E+17
2716,0,1,0,0,1,0,0,3,9.27E+17
